"Product ID","Product Name","Category","Brand","Unit Size","Price","Stock Quantity","Reorder Level","Location","Organic","Discount Available","Supplier","Expiration Date","Shelf Life (days)","Popularity Score","Seasonal Item","Online Availability","Weight (grams)","Dimensions (cm)","Barcode","Origin Country","Allergens","Rating","Reviews Count","Promotional Price"
773477,"Croissant","Household","BrandD","2L",6.99,43,65,"Aisle 3","No","No","Supplier17","2024-11-13",116,2.25,"No","Yes",1747,"27x11x10",809566085896,"India","Soy",3.8,739,6.06
588120,"Bread","Beverages","BrandB","500g",10.29,152,70,"Refrigerated","Yes","Yes","Supplier16","2024-11-04",359,1.63,"No","No",3920,"24x42x12",276416719978,"China","Soy",3.0,904,7.27
684392,"Ground Beef","Pantry","BrandD","12-pack",11.18,440,39,"Freezer","Yes","No","Supplier2","2024-12-19",288,4.85,"No","Yes",3330,"10x49x13",526532768083,"Brazil","Gluten",4.5,823,7.83
610408,"Laundry Detergent","Seafood","BrandE","1kg",3.46,364,100,"Aisle 2","No","No","Supplier13","2024-11-23",164,3.84,"Yes","Yes",4812,"14x42x14",856164998677,"Mexico","Dairy",1.6,231,2.46
572151,"Salmon Fillet","Dairy","BrandB","750g",23.22,352,26,"Freezer","Yes","Yes","Supplier16","2024-05-27",330,4.1,"Yes","Yes",2756,"23x13x18",663785622300,"Canada","Nuts",2.1,790,21.13
838190,"Chicken Breast","Bakery","BrandB","12-pack",38.99,300,38,"Aisle 3","No","Yes","Supplier7","2024-01-27",219,3.45,"No","Yes",4867,"36x34x20",382943280661,"India","Nuts",5.0,334,29.41
910460,"Frozen Pizza","Bakery","BrandB","1kg",46.15,239,14,"Produce Section","No","No","Supplier3","2024-03-05",294,3.53,"Yes","No",4372,"27x23x12",794013698840,"Brazil","Gluten",4.9,458,40.95
541723,"Apples","Pantry","BrandA","750g",25.82,388,22,"Aisle 3","Yes","Yes","Supplier2","2024-09-03",146,4.25,"Yes","Yes",2178,"18x36x9",553840829223,"China","Dairy",3.6,59,23.98
602768,"Croissant","Seafood","BrandB","1kg",7.97,285,99,"Aisle 3","Yes","No","Supplier20","2024-01-27",57,3.06,"No","No",3357,"37x33x14",303284779507,"Brazil","Gluten",3.8,464,7.0
808291,"Chicken Breast","Snacks","BrandD","1L",17.65,269,100,"Aisle 1","No","No","Supplier16","2024-09-22",180,2.85,"No","Yes",3868,"12x43x12",201423721199,"Brazil","Nuts",2.9,941,13.86
701023,"Laundry Detergent","Produce","BrandA","250ml",18.2,22,44,"Freezer","No","Yes","Supplier18","2024-02-13",327,2.49,"No","Yes",4981,"45x37x14",400375444271,"China","Gluten",2.0,266,15.41
271950,"Pasta","Frozen","BrandB","2L",14.27,224,55,"Freezer","No","No","Supplier13","2024-04-05",105,3.93,"No","Yes",4327,"23x28x12",955299534870,"Canada","Soy",1.7,500,12.75
281117,"Frozen Pizza","Meat","BrandD","500g",27.32,44,63,"Produce Section","No","No","Supplier17","2024-03-23",148,1.45,"No","No",3662,"36x42x15",198780511159,"China","None",4.1,414,22.91
496042,"Pasta","Snacks","BrandD","1kg",35.07,353,81,"Refrigerated","No","No","Supplier11","2024-11-12",223,4.51,"No","No",623,"41x27x5",573951725123,"Mexico","Dairy",1.4,850,27.58
565623,"Apples","Household","BrandE","2L",18.61,348,22,"Aisle 1","No","Yes","Supplier20","2024-09-27",225,3.96,"No","Yes",1081,"50x38x8",849715302464,"China","Gluten",1.4,605,15.05
673043,"Ground Beef","Dairy","BrandA","6-pack",18.21,319,99,"Aisle 1","No","Yes","Supplier5","2024-11-05",276,1.46,"No","No",1407,"25x28x5",754551490593,"Brazil","Nuts",2.7,116,16.52
605256,"Chicken Breast","Meat","BrandD","1kg",17.01,127,79,"Aisle 2","No","Yes","Supplier5","2024-06-04",123,3.31,"No","No",1106,"15x35x13",603988704680,"USA","None",3.3,957,13.92
303441,"Milk","Seafood","BrandD","500g",43.56,470,48,"Refrigerated","Yes","No","Supplier9","2024-07-25",337,1.09,"Yes","No",2156,"40x11x6",548514402232,"USA","Gluten",1.2,330,38.88
161501,"Milk","Household","BrandC","6-pack",22.59,250,63,"Aisle 3","No","No","Supplier18","2024-12-21",129,4.13,"Yes","Yes",3416,"47x40x12",642333291823,"China","Soy",4.5,543,18.86
354412,"Ground Beef","Meat","BrandE","6-pack",18.19,54,83,"Produce Section","Yes","Yes","Supplier8","2024-02-03",105,4.44,"Yes","No",2565,"27x32x15",314528009598,"USA","None",1.9,940,13.18
703728,"Pasta","Seafood","BrandD","1L",5.19,26,99,"Aisle 3","Yes","Yes","Supplier7","2024-12-23",299,1.7,"Yes","Yes",4071,"46x42x10",841597079320,"Canada","Gluten",2.6,772,3.75
613731,"Shrimp","Snacks","BrandD","6-pack",2.74,22,98,"Aisle 2","No","Yes","Supplier14","2024-10-27",319,4.72,"No","Yes",559,"18x11x12",916627821398,"Brazil","None",1.4,573,2.33
605022,"Paper Towels","Bakery","BrandE","2L",31.33,71,41,"Freezer","No","Yes","Supplier14","2024-03-06",300,3.34,"No","Yes",4173,"45x12x7",638617314779,"USA","Gluten",1.9,150,25.25
958902,"Croissant","Dairy","BrandC","2L",4.06,404,64,"Freezer","No","No","Supplier14","2024-01-17",236,2.29,"No","No",4473,"18x34x14",710605821797,"Canada","Soy",2.4,935,3.5
274383,"Bread","Beverages","BrandE","1kg",5.26,45,73,"Aisle 2","No","Yes","Supplier18","2024-10-20",365,2.31,"No","Yes",2028,"19x41x14",168190210301,"Mexico","Dairy",3.2,121,4.06
840232,"Cookies","Meat","BrandA","12-pack",5.18,88,45,"Aisle 2","No","No","Supplier12","2024-08-16",65,3.99,"Yes","No",2373,"24x21x17",429105045557,"Mexico","Nuts",1.0,878,4.21
991484,"Paper Towels","Snacks","BrandE","6-pack",36.32,138,31,"Produce Section","No","Yes","Supplier9","2024-03-03",236,1.08,"No","Yes",927,"17x35x9",426202561466,"China","Gluten",4.5,87,25.76
289289,"Paper Towels","Household","BrandE","250ml",9.46,86,17,"Aisle 2","Yes","No","Supplier17","2024-09-19",127,3.41,"Yes","Yes",740,"39x39x6",947824315821,"Canada","Nuts",3.3,624,8.29
703985,"Laundry Detergent","Beverages","BrandA","1L",24.97,276,68,"Freezer","Yes","No","Supplier2","2024-11-13",232,3.25,"No","Yes",1640,"34x47x17",456194010894,"Canada","None",1.6,598,23.23
936751,"Ground Beef","Household","BrandD","250ml",18.08,114,21,"Freezer","Yes","Yes","Supplier17","2024-05-08",149,4.63,"Yes","No",3947,"30x20x19",429798890854,"Canada","Soy",2.8,982,14.87
229239,"Tea","Beverages","BrandB","1kg",15.57,398,51,"Aisle 3","No","Yes","Supplier19","2024-04-21",160,4.72,"Yes","No",3409,"12x23x15",295107463661,"Canada","None",3.6,934,14.06
417849,"Salmon Fillet","Meat","BrandC","1kg",35.65,474,34,"Produce Section","No","No","Supplier11","2024-04-21",180,4.14,"Yes","Yes",3324,"34x41x17",932454678393,"China","Nuts",4.9,146,25.97
297152,"Cheese","Bakery","BrandD","1kg",4.93,70,51,"Aisle 2","No","No","Supplier18","2024-12-01",60,4.19,"No","No",3292,"13x39x12",246862119167,"Brazil","None",3.7,3,4.34
697051,"Laundry Detergent","Beverages","BrandD","2L",39.15,107,77,"Aisle 2","No","No","Supplier8","2024-09-24",252,2.24,"No","No",1952,"22x45x13",904946541727,"Canada","Nuts",3.8,99,28.97
163342,"Canned Beans","Seafood","BrandD","6-pack",27.42,356,23,"Aisle 3","Yes","Yes","Supplier2","2024-06-06",309,1.72,"No","Yes",297,"40x26x14",321159757602,"Mexico","Soy",2.7,5,22.18
486715,"Shrimp","Frozen","BrandD","2L",2.81,460,58,"Freezer","No","Yes","Supplier14","2024-07-08",309,1.17,"Yes","No",2411,"22x26x16",507465703836,"Brazil","Nuts",3.8,688,2.28
906560,"Bread","Meat","BrandC","12-pack",23.4,257,42,"Aisle 2","No","Yes","Supplier14","2024-11-13",133,1.01,"Yes","Yes",3212,"22x31x17",912754877660,"USA","Soy",2.9,214,21.41
272266,"Frozen Pizza","Dairy","BrandC","6-pack",35.91,61,37,"Aisle 3","No","Yes","Supplier9","2024-01-29",244,2.49,"No","Yes",4013,"49x38x15",261690529035,"China","Soy",4.4,45,32.96
876420,"Pasta","Snacks","BrandC","2L",48.22,88,71,"Aisle 1","No","No","Supplier16","2024-11-02",265,4.84,"Yes","No",3244,"42x30x10",220911085219,"Canada","None",1.2,595,39.43
198900,"Pasta","Bakery","BrandC","6-pack",3.86,121,23,"Aisle 3","No","No","Supplier8","2024-08-05",306,2.78,"Yes","No",2213,"41x20x16",984383546650,"USA","Nuts",3.0,882,2.9
248496,"Chips","Seafood","BrandD","250ml",27.54,89,71,"Aisle 3","No","No","Supplier8","2024-10-31",335,1.6,"Yes","Yes",4508,"29x39x13",233441407527,"Brazil","Soy",4.9,927,23.73
434882,"Canned Beans","Dairy","BrandB","12-pack",11.08,409,87,"Aisle 1","Yes","Yes","Supplier10","2024-11-21",175,3.46,"Yes","No",3281,"13x42x18",661079160370,"Mexico","None",4.3,493,9.0
382978,"Cookies","Produce","BrandA","250ml",3.36,340,37,"Produce Section","Yes","Yes","Supplier8","2024-08-15",339,3.39,"No","No",4588,"49x21x8",894083371273,"Brazil","Soy",1.6,129,2.79
518381,"Frozen Pizza","Seafood","BrandD","6-pack",33.67,45,37,"Aisle 2","No","Yes","Supplier13","2024-11-23",170,4.82,"No","Yes",4786,"21x42x19",922680455909,"Mexico","None",2.5,879,30.88
984914,"Salmon Fillet","Meat","BrandA","1kg",16.21,112,10,"Aisle 2","No","No","Supplier4","2024-08-18",35,2.92,"Yes","Yes",361,"42x34x12",322575691251,"Brazil","None",2.6,827,14.69
741528,"Shrimp","Pantry","BrandA","6-pack",18.4,260,13,"Aisle 2","Yes","Yes","Supplier5","2024-04-16",319,1.36,"No","Yes",1377,"29x35x9",311335865148,"China","None",4.9,403,13.67
406020,"Pasta","Produce","BrandC","500g",49.98,310,47,"Refrigerated","No","Yes","Supplier5","2024-02-17",86,4.53,"Yes","Yes",4926,"14x27x9",762992569119,"USA","None",4.7,933,41.15
585785,"Frozen Pizza","Bakery","BrandB","500g",15.06,442,51,"Aisle 2","Yes","Yes","Supplier8","2024-01-26",320,3.57,"Yes","Yes",2201,"25x39x6",142796213221,"Canada","Gluten",4.7,859,11.39
413916,"Cheese","Household","BrandA","12-pack",1.66,287,84,"Refrigerated","Yes","No","Supplier2","2024-03-06",275,3.5,"No","Yes",4934,"22x33x6",732809699048,"Mexico","Soy",3.7,84,1.47
735330,"Tea","Produce","BrandB","500g",1.53,216,60,"Freezer","No","Yes","Supplier11","2024-02-06",238,3.97,"Yes","No",624,"34x17x19",239414505216,"China","Dairy",1.4,590,1.16
381929,"Frozen Pizza","Meat","BrandB","500g",6.04,269,71,"Aisle 3","Yes","No","Supplier14","2024-12-30",121,4.11,"No","Yes",756,"45x39x13",309205264672,"Brazil","None",2.1,45,4.75
397814,"Chips","Beverages","BrandB","2L",9.34,328,83,"Aisle 3","No","Yes","Supplier4","2024-09-10",189,2.65,"No","Yes",4149,"21x29x18",857579122491,"China","Soy",1.0,489,6.92
758403,"Croissant","Seafood","BrandD","2L",46.75,7,67,"Produce Section","Yes","Yes","Supplier8","2024-10-27",348,4.56,"No","Yes",463,"21x45x12",156163335644,"China","Gluten",2.0,783,43.24
245358,"Cookies","Pantry","BrandE","750g",9.88,457,19,"Aisle 1","No","No","Supplier13","2024-11-24",134,4.06,"Yes","No",208,"25x22x11",989039889064,"China","None",4.5,882,7.16
642524,"Tea","Snacks","BrandD","1L",4.23,476,81,"Refrigerated","Yes","No","Supplier13","2024-08-18",210,5.0,"Yes","Yes",737,"43x13x13",972423134372,"USA","Nuts",4.5,550,3.53
394805,"Pasta","Seafood","BrandD","750g",13.47,434,31,"Aisle 3","No","No","Supplier2","2024-03-18",282,4.47,"No","Yes",2670,"14x10x17",979168015738,"USA","Soy",2.9,386,12.06
529025,"Cola","Snacks","BrandA","750g",27.02,105,88,"Produce Section","Yes","No","Supplier17","2024-05-31",14,1.72,"No","No",3443,"21x37x18",468124617788,"Canada","Soy",4.6,859,23.6
417459,"Pasta","Snacks","BrandE","750g",9.7,442,75,"Freezer","No","Yes","Supplier14","2024-03-09",81,4.09,"No","Yes",4057,"23x39x20",660358720787,"USA","Dairy",1.1,404,9.02
547312,"Frozen Pizza","Produce","BrandB","1kg",10.97,401,73,"Aisle 2","No","No","Supplier19","2024-05-07",16,1.55,"Yes","Yes",2130,"31x48x11",641574642277,"USA","Nuts",1.0,70,10.34
588800,"Salmon Fillet","Household","BrandD","250ml",10.12,351,67,"Aisle 1","Yes","No","Supplier14","2024-04-21",313,3.61,"Yes","Yes",2102,"29x18x17",114468756420,"Canada","Soy",2.6,412,7.37
459330,"Croissant","Produce","BrandD","1L",8.6,188,40,"Aisle 3","No","Yes","Supplier5","2024-12-03",206,2.77,"No","Yes",4015,"18x48x17",541880202238,"Brazil","None",3.2,709,7.66
914460,"Chips","Household","BrandC","2L",14.02,21,90,"Aisle 2","Yes","Yes","Supplier13","2024-08-07",119,4.01,"No","Yes",1737,"10x39x11",510899736805,"India","Nuts",4.0,890,12.76
223946,"Cheese","Seafood","BrandA","1L",43.45,85,59,"Produce Section","Yes","Yes","Supplier8","2024-07-14",224,1.2,"No","Yes",4162,"14x26x12",173120389718,"Mexico","Dairy",1.6,621,34.4
754757,"Ground Beef","Household","BrandC","2L",8.32,280,29,"Aisle 2","No","No","Supplier3","2024-04-07",90,2.61,"Yes","No",3988,"47x13x6",788649402750,"USA","None",1.5,809,6.05
132873,"Ground Beef","Dairy","BrandE","750g",45.96,171,78,"Produce Section","Yes","Yes","Supplier3","2024-04-05",108,1.72,"No","No",3933,"17x17x18",608201116317,"Mexico","Nuts",3.8,464,33.16
650953,"Pasta","Bakery","BrandC","2L",25.88,499,68,"Refrigerated","Yes","No","Supplier17","2024-07-28",77,1.54,"Yes","No",911,"18x37x20",853040851090,"USA","Soy",4.6,914,20.54
200185,"Milk","Produce","BrandD","12-pack",24.93,51,54,"Aisle 2","No","No","Supplier10","2024-04-12",342,1.58,"Yes","No",4439,"16x24x9",156436731742,"Mexico","Dairy",1.5,226,23.03
477459,"Cheese","Frozen","BrandD","2L",24.05,305,36,"Aisle 1","Yes","Yes","Supplier18","2024-11-02",102,2.51,"No","Yes",1347,"11x32x11",155670690956,"Mexico","Nuts",4.2,228,21.0
688079,"Paper Towels","Snacks","BrandC","1L",37.59,252,16,"Refrigerated","Yes","No","Supplier10","2024-03-23",6,1.85,"No","No",4097,"50x47x8",779098585658,"Canada","Gluten",1.0,127,27.53
618139,"Canned Beans","Meat","BrandB","12-pack",44.75,260,25,"Produce Section","Yes","Yes","Supplier17","2024-02-04",148,1.11,"Yes","No",4862,"49x40x7",245793008172,"China","Nuts",2.5,590,38.12
449571,"Bread","Pantry","BrandB","6-pack",43.6,442,51,"Produce Section","No","No","Supplier13","2024-07-19",86,1.97,"Yes","No",4623,"30x24x12",203995598835,"USA","Nuts",2.1,170,36.65
376159,"Chicken Breast","Beverages","BrandB","750g",45.18,237,51,"Freezer","No","No","Supplier10","2024-03-03",143,1.8,"No","Yes",784,"16x10x5",719193333221,"India","Gluten",1.8,252,42.23
964526,"Tea","Bakery","BrandC","500g",5.36,233,55,"Aisle 1","Yes","Yes","Supplier19","2024-09-24",145,3.54,"No","Yes",1501,"47x25x19",889299136433,"Brazil","Dairy",2.3,766,4.76
509944,"Frozen Pizza","Produce","BrandD","750g",48.12,386,37,"Refrigerated","Yes","Yes","Supplier16","2024-12-01",59,2.57,"Yes","Yes",1005,"32x28x11",911493513995,"Brazil","None",1.3,326,40.14
153890,"Milk","Snacks","BrandB","250ml",40.59,208,46,"Refrigerated","No","Yes","Supplier1","2024-07-31",210,1.9,"Yes","Yes",1698,"19x41x7",280798598473,"Brazil","Nuts",2.0,160,37.26
945208,"Tea","Bakery","BrandA","750g",48.92,16,32,"Refrigerated","Yes","No","Supplier14","2024-04-26",217,3.91,"Yes","No",1379,"17x18x20",566475648882,"India","None",4.0,29,39.88
680910,"Ice Cream","Pantry","BrandB","6-pack",41.97,182,83,"Freezer","No","No","Supplier14","2024-03-30",55,2.78,"No","No",392,"11x14x11",134791415642,"USA","Dairy",4.9,361,37.68
924960,"Pasta","Frozen","BrandE","1L",7.4,74,47,"Freezer","Yes","No","Supplier16","2024-06-04",347,3.83,"No","No",2913,"14x47x18",695823234582,"Canada","Dairy",3.1,618,6.61
297600,"Ice Cream","Beverages","BrandE","12-pack",48.74,77,97,"Freezer","Yes","No","Supplier1","2024-07-27",47,4.95,"Yes","No",2267,"26x24x20",131077979458,"Canada","None",1.3,166,45.23
958367,"Paper Towels","Produce","BrandE","1L",14.26,493,87,"Aisle 2","No","No","Supplier8","2024-07-30",15,2.38,"No","No",4595,"12x28x9",738924541043,"Canada","Dairy",2.8,931,9.99
255201,"Frozen Pizza","Meat","BrandE","12-pack",6.7,8,64,"Aisle 1","No","Yes","Supplier14","2024-10-01",353,4.8,"Yes","Yes",623,"36x35x7",724501933281,"Brazil","Nuts",3.2,617,5.09
149458,"Canned Beans","Produce","BrandB","2L",35.2,478,74,"Aisle 3","Yes","No","Supplier13","2024-10-10",281,1.02,"Yes","Yes",4998,"47x45x19",849263100812,"China","Gluten",1.0,348,27.15
133901,"Milk","Bakery","BrandC","500g",4.08,33,100,"Refrigerated","Yes","No","Supplier20","2024-02-17",343,1.08,"No","No",4485,"37x14x13",961533009749,"Canada","Soy",4.2,725,3.02
810652,"Paper Towels","Household","BrandD","500g",41.77,456,96,"Refrigerated","No","No","Supplier15","2024-01-06",240,4.15,"Yes","Yes",1434,"29x30x12",494350966963,"USA","None",3.9,560,36.38
304777,"Croissant","Meat","BrandE","12-pack",21.98,224,100,"Aisle 2","Yes","Yes","Supplier20","2024-09-25",40,1.89,"No","No",2160,"46x23x8",688879020932,"India","Nuts",1.3,485,17.36
266641,"Bread","Dairy","BrandB","6-pack",5.18,8,29,"Aisle 1","Yes","Yes","Supplier13","2024-02-06",247,1.24,"No","Yes",3124,"28x36x18",730708851421,"Mexico","None",4.6,225,4.53
651072,"Croissant","Meat","BrandC","6-pack",14.77,455,45,"Produce Section","No","No","Supplier16","2024-12-05",37,2.25,"No","No",648,"46x41x20",529304084061,"Mexico","Gluten",4.9,685,12.82
990107,"Cookies","Produce","BrandA","12-pack",31.64,156,93,"Refrigerated","Yes","No","Supplier14","2024-12-11",129,2.15,"Yes","No",1237,"30x33x10",952909528304,"Canada","Dairy",3.7,781,23.8
497405,"Pasta","Household","BrandA","2L",16.28,358,93,"Refrigerated","Yes","No","Supplier16","2024-05-16",248,3.35,"Yes","Yes",4989,"48x46x5",350345851466,"China","Gluten",1.2,665,14.53
816284,"Chicken Breast","Pantry","BrandB","2L",27.56,352,41,"Refrigerated","No","No","Supplier11","2024-09-05",285,4.89,"Yes","No",2566,"43x31x16",856312063571,"India","Dairy",4.3,825,20.17
406242,"Croissant","Snacks","BrandA","250ml",1.26,469,85,"Freezer","No","No","Supplier9","2024-08-23",9,3.08,"Yes","Yes",3238,"21x14x6",195454217837,"Brazil","Gluten",5.0,42,1.09
270988,"Ground Beef","Produce","BrandB","750g",41.07,388,79,"Aisle 3","No","No","Supplier13","2024-12-21",171,2.19,"Yes","Yes",914,"37x34x20",715138354995,"Brazil","Gluten",4.2,925,32.17
817916,"Shrimp","Produce","BrandE","250ml",26.06,155,79,"Aisle 1","Yes","No","Supplier13","2024-03-13",167,1.14,"No","No",892,"42x20x16",874684191392,"Canada","Gluten",1.2,409,21.89
351196,"Frozen Pizza","Produce","BrandB","12-pack",5.21,274,21,"Aisle 3","Yes","Yes","Supplier14","2024-08-14",16,3.29,"Yes","Yes",1770,"12x29x8",626213974018,"Canada","Gluten",2.6,663,3.85
579281,"Cheese","Produce","BrandC","1L",36.89,173,52,"Refrigerated","Yes","Yes","Supplier2","2024-07-23",195,4.0,"No","Yes",2087,"11x22x14",715570676743,"USA","Soy",2.1,762,31.04
862500,"Cookies","Seafood","BrandD","1kg",28.39,364,32,"Freezer","Yes","No","Supplier13","2024-04-25",333,3.7,"No","No",772,"25x30x15",219556709712,"Mexico","Gluten",3.3,1,20.43
844845,"Laundry Detergent","Dairy","BrandE","1L",33.48,372,72,"Aisle 1","No","Yes","Supplier5","2024-08-25",53,1.98,"Yes","No",509,"10x31x20",430192012966,"USA","Nuts",4.5,588,27.27
511468,"Frozen Pizza","Pantry","BrandE","750g",43.39,491,39,"Aisle 1","Yes","No","Supplier5","2024-08-02",161,4.7,"Yes","No",1377,"33x22x9",763204278519,"China","Soy",2.4,216,36.45
524178,"Cola","Dairy","BrandB","1L",48.17,449,10,"Aisle 3","No","No","Supplier1","2024-06-27",287,2.08,"No","No",1780,"34x32x8",151231644729,"Mexico","Dairy",1.5,0,33.75
387852,"Cookies","Produce","BrandE","500g",2.61,234,77,"Produce Section","Yes","Yes","Supplier5","2024-08-31",143,3.55,"Yes","Yes",4305,"49x32x14",497697479622,"USA","Gluten",4.1,242,1.95
905039,"Ground Beef","Meat","BrandA","500g",8.18,388,27,"Produce Section","No","No","Supplier7","2024-07-19",298,4.84,"Yes","Yes",1377,"49x41x20",867736602800,"China","Soy",1.4,263,5.77
522810,"Ice Cream","Snacks","BrandB","1L",43.91,434,77,"Refrigerated","No","No","Supplier20","2024-10-10",20,4.56,"Yes","No",4441,"36x11x10",670388163678,"China","Nuts",2.3,625,39.93
314214,"Canned Beans","Snacks","BrandC","1L",32.66,153,69,"Aisle 3","Yes","Yes","Supplier17","2024-12-14",188,4.0,"No","No",2466,"22x32x5",837848399915,"China","None",3.1,532,25.05
793409,"Bread","Seafood","BrandA","12-pack",12.24,495,84,"Aisle 2","No","Yes","Supplier4","2024-07-18",86,2.02,"No","Yes",1028,"31x18x14",482771597245,"Canada","Soy",4.6,854,10.54
778485,"Shrimp","Dairy","BrandA","250ml",7.28,90,77,"Refrigerated","No","Yes","Supplier6","2024-07-23",131,4.44,"No","No",783,"11x45x8",193978615670,"Brazil","Dairy",4.8,180,5.48
194770,"Cookies","Frozen","BrandB","500g",20.4,464,79,"Refrigerated","No","Yes","Supplier20","2024-05-13",341,1.71,"No","No",1747,"28x13x11",493095785817,"Canada","Dairy",4.5,121,18.88
744623,"Laundry Detergent","Produce","BrandB","6-pack",13.56,157,51,"Aisle 3","Yes","Yes","Supplier17","2024-03-10",9,2.01,"No","Yes",3695,"24x13x8",212594415573,"USA","Gluten",2.2,495,11.67
619230,"Chicken Breast","Household","BrandD","2L",40.42,291,96,"Freezer","No","Yes","Supplier16","2024-07-30",223,3.48,"No","No",2522,"19x22x20",527625241801,"India","None",2.1,995,33.93
576342,"Shrimp","Seafood","BrandB","12-pack",42.63,120,33,"Refrigerated","No","Yes","Supplier10","2024-05-30",104,3.4,"No","No",2480,"50x28x7",121238964187,"Mexico","Gluten",2.0,695,39.3
379791,"Milk","Household","BrandE","1kg",48.01,109,85,"Refrigerated","No","Yes","Supplier7","2024-07-27",170,4.26,"No","No",2798,"46x21x10",540881588137,"Brazil","Soy",2.4,131,34.69
905019,"Carrots","Seafood","BrandA","2L",21.66,72,34,"Refrigerated","Yes","No","Supplier12","2024-07-13",68,1.1,"Yes","Yes",4925,"26x48x8",937865745572,"Mexico","Gluten",3.3,796,15.87
116207,"Chicken Breast","Pantry","BrandE","1L",43.3,473,69,"Aisle 1","No","Yes","Supplier8","2024-01-19",212,3.12,"Yes","Yes",187,"12x10x14",521872844794,"Canada","Gluten",3.5,335,37.72
333117,"Carrots","Produce","BrandA","12-pack",29.17,404,72,"Refrigerated","Yes","Yes","Supplier2","2024-04-02",356,1.31,"No","No",2535,"26x42x6",819638227688,"China","Nuts",2.5,306,22.42
495997,"Pasta","Beverages","BrandC","1L",18.16,290,79,"Aisle 2","No","No","Supplier2","2024-07-23",296,1.18,"Yes","No",4587,"24x24x9",384880010153,"China","Nuts",1.3,443,17.22
351791,"Cheese","Snacks","BrandC","250ml",36.29,330,85,"Aisle 2","No","No","Supplier9","2024-03-06",300,3.4,"Yes","No",3717,"11x40x11",102734151161,"USA","Gluten",1.2,717,34.31
